      5 add_timer_on+0xce/0x120 calc_wheel_index arg1=0xaa
      3 add_timer_on+0xce/0x120 calc_wheel_index arg1=0xab
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0x2
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0x3
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0x8
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0x88
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0xab
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0xcf
      1 __mod_timer+0x253/0x400 calc_wheel_index arg1=0xff
      1 __mod_timer+0x302/0x400 calc_wheel_index arg1=0x7c
